X,Y,OBJECTID,record,vesselTerms,areaIdentifier,chart,positionQuality,positionSource,depth,soundingType,yearSunk,history,latitudeDD,longitudeDD
-10714171.8371595,3332108.63826402,9093,5410,OBSTRUCTION,K,11317,High,Direct,0,,,"SURVEY REQUIREMENT COMMENTS SEARCH WITHIN THE CORPS OF ENGINEERS MAINTAINED CHANNEL IS NOT ì REQUIRED. HISTORY CL1592/81--USPS; REBUILT PLATFORM REPORTED AT APPROX. ì POSITION. POSITION SCALED FROM CHART 11317 (1:50,000) POSITION: ì LAT. 28-",28.657364,-96.247036
-10715450.4530619,3329471.23950716,9094,5411,OBSTRUCTION,K,11317,High,Direct,0,,,"SURVEY REQUIREMENT COMMENTS SEARCH WIYHIN THE CORPS OF ENGINEERS MAINTAINED CHANNEL IS NOT ì REQUIRED. HISTORY CL1592/51--USPS; PLATFORM REPORTED REBUILT AT APPROX. POSITION. ì POSITION SCALED FROM CHART 11317 (1: 50,000) POSITION: LAT. ì 28",28.636572,-96.258522
-10713994.6164153,3330106.82106965,9095,5412,OBSTRUCTION,K,11317,High,Direct,1,Meters and tenths,,"HISTORY H5866/34-35; DETACHED POSITION OF PIPE BARE 6 FT ABOVE MLW CL1533/75--USPS; PIPE REPORTED NOT VISIBLE AND UNABLE TO ì LOCATE. POSITION SCALED FROM H-5866/34-35. POSITION: ì LAT. 28-38-27.90N, LONG. 96-14-42.50W. (ENT GM 1/88) H10382/9",28.641583,-96.245444
-10714965.6565425,3329060.42978905,9096,5415,OBSTRUCTION,K,11317,High,Direct,2,Meters and tenths,,"HISTORY CL1634/65--COE; REPORTED TENTATIVELY TO BE REMAINS OF OLD ì SUNKEN VESSEL (ENGINE, MASTS ETC). IN ABOUT 5 1/2 FT OF WATER. ì LEAST DEPTH ASCERTAINED TO BE 2 1/2 FT OVER WRECKAGE. CL1419/75--USPS; OBJECT (WRECKAGE) REPORTED NOT VISIBLE. ì",28.633333,-96.254167
-10712603.1222098,3323840.35638904,9097,5423,OBSTRUCTION,K,11317,High,Direct,0,,,"HISTORY CL1618/77--USPS; DOLPHIN REPORTED IN LIEU OF CHARTED PILE. ì POSITION SCALED FROM CHART 11317(1:50,000). POSITION: LAT. ì 28-35-30N, LONG. 96-13-58W. (ENT GM 1/88) H10406/91-92-- OPR-K228-AHP; DOLPHIN IN POOR CONDITION LOCATED ì IN LAT.",28.592167,-96.232944
-10797402.6561288,3265971.78987606,9098,6175,OBSTRUCTION,K,11314,High,Direct,0,,,HISTORY UNKNOWN SOURCE--TWO PIERS VISIBLE. POS. CENTERED ON CHARTED POS ì OF THE PIERS. POS SCALED AS LAT 28-08-04N; LONG 96-59-40W. ì (ENTERED LQ 1/88) H10320/90-- OPR-K229-AHP; LAUNCH COULD NOT INVESTIGATE DUE TO ì SHALLOW WATER. EVALUATOR REC,28.134733,-96.994711
-10797526.3321199,3266147.131893,9099,6176,OBSTRUCTION,K,11314,High,Direct,0,,,HISTORY UNKNOWN SOURCE--TWO PIERS VISIBLE POS. CENTERED ON CHARTED POS ì OF PIERS. POS SCALED AS LAT 28-08-09N; LONG 96-59-44W. (ENTERED ì LQ 1/88) H10320/90-- OPR-K229-AHP; LAUNCH COULD NOT INVESTIGATE DUE TO ì SHALLOW WATER. EVALUATOR RECOMMEN,28.136122,-96.995822
-10797835.5777463,3266252.41392912,9100,6177,OBSTRUCTION,K,11314,High,Direct,0,,,"HISTORY UNKNOWN SOURCE--ONE PIER VISIBLE, ONE IN RUINS. POS. CENTERED ì ON CHARTED POS OF VISIBLE PIER. POS SCALED AS LAT 28-08-12N; LONG ì 96-59-54W. (ENTERED LQ 1/88) H10320/90-- OPR-K229-AHP; LAUNCH COULD NOT INVESTIGATE DUE TO ì SHALLOW WATE",28.136956,-96.9986
-10798670.4741363,3266252.41390099,9101,6178,OBSTRUCTION,K,11314,High,Direct,0,,,"HISTORY UNKNOWN SOURCE--ONE PIER VISIBLE POS. CENTERED ON CHARTED POS ì OF THE VISIBLE PIER. POS SCALED IN LAT 28-08-12N; LONG 97-00-21W. ì (ENTERED LQ 2/88) H10320/90-- OPR-K229-AHP; PIER LOCATED DURING SURVEY, HOWEVER ì HYDROGRAPHER AND EVALUA",28.136956,-97.0061
-10797775.0197893,3262078.74720797,9102,6179,OBSTRUCTION,K,11314,High,Direct,0,,,HISTORY UNKNOWN SOURCE--FOUR PIERS VISIBLE. POS. CENTERED ON CHARTED ì POS OF MIDDLE PIER. POS SCALED IN LAT 28-08-13N; LONG 97-00-04W. ì (ENTERED LQ 2/88) H10320/90-- OPR-K229-AHP; LAUNCH COULD NOT INVESTIGATE DUE TO ì SHALLOW WATER. EVALUATOR,28.103889,-96.998056
-10807081.330743,3237565.03691322,9103,6180,OBSTRUCTION,K,11314,Poor,Scaled,0,,,"HISTORY CL138/71--USPS; PILING REP. POS SCALED IN LAT 27-54-33N; LONG ì 97-04-53W. (ENTERED LQ 2/88) H10360/90-91-- OPR-K229-AHP; SEE AWOIS ITEM NO. 5045. (UP ì 6/8/92, SJV)",27.909467,-97.081656
-10583546.1790111,3474550.32925086,9104,7112,OBSTRUCTION,K,11329,High,Direct,0,,,"SURVEY REQUIREMENT COMMENTS IDENTIFY IF FOUND HISTORY H10119/83-84--OPR-K272-HFP-83; UNKNOWN OBSTRUCTION AWASH AT ì MLLW LOCATED IN POS. LAT. 29-46-26N, LONG. 95-04-24.1W (ENTERED ì 12/88 MCR) H10619/95--OPR-K204-AHP; OBSTN IDENTIFIED BY",29.774133,-95.073606
-10719786.0140489,3320360.9358623,9105,5425,OBSTRUCTION,K,11317,Low,Scaled,0,,,"SURVEY REQUIREMENT COMMENTS SEARCH WITHIN THE CORPS OF ENGINEERS MAINTAINED CHANNEL IS NOT ì REQUIRED. HISTORY CL1592/81--USPS; TWO PILES REPORTED 10FT HIGH. POSITION SCALED ì FROM CHART 11317 (1:50,000). POSITION: LAT. 28-33-52N, LONG. ì 96",28.564719,-96.297469
-10718570.8502727,3323024.04078636,9106,5428,OBSTRUCTION,K,11317,High,Direct,0,,,SURVEY REQUIREMENT COMMENTS SEARCH WITHIN THE CORPS OF ENGINEERS MAINTAINED CHANNEL IS NOT ì REQUIRED. HISTORY UNKNOWN SOURCE--PLATFORM FIRST APPEARED ON 1967 EDITION OF ì CHART 11316 (1284). CL1982/76--USPS; PLATFORM REPORTED MISSING AND,28.585728,-96.286553
-10718920.2821355,3319938.49304153,9107,5429,OBSTRUCTION,K,11317,Low,Scaled,0,,,"SURVEY REQUIREMENT COMMENTS IF NOT VISIBLE, A 50-METER RADIUS SEARCH IS REQUIRED AROUND THE ì CHARTED POSITION OF EACH PLATFORM. HISTORY CL1006/79--USPS; TWO PLATFORMS REPORTED AT APPROX. POSITION AT ì PIPE LINE CROSSING. PLATFORMS ARE ABOUT",28.561386,-96.289692
-10720530.6302632,3318981.2334976,9108,5430,OBSTRUCTION,K,11317,High,Direct,0,,,SURVEY REQUIREMENT COMMENTS SEARCH WITHIN THE CORPS OF ENGINEERS MAINTAINED CHANNEL IS NOT ì REQUIRED. HISTORY UNKNOWN SOURCE--PLATFORM FIRST APPEARED ON 1967 EDITION OF ì CHART 11316 (1284). CL1006/79--PLATFORM REPORTED MISSING. CHARTED A,28.553833,-96.304158
-10721429.5353137,3317107.46972856,9109,5431,OBSTRUCTION,K,11317,High,Direct,0,,,"HISTORY CL1592/81--USPS; NEW PLATFORM REPORTED AT APPROX. POSITION. ì POSITION SCALED FROM CHART 11317 (1:50,000), POSITION: LAT. ì 28-32-20N, LONG. 96-18-42W. (ENT GM 1/88) H10380/91-- OPR-K228-AHP; WOODEN SURVEY PLATFORM (2 X 2 METERS) ì BARIN",28.539047,-96.312233
-10721579.5939808,3315825.28561909,9110,5437,OBSTRUCTION,K,11317,High,Direct,0,,,"HISTORY CL1982/76--USPS; PIPELINE WARNING SIGN REPORTED IN WATER AT APPROX. ì POSITION. POSITION SCALED FROM CHART 11317 (1:50,000). POSITION: ì LAT. 28-31-42N, LONG. 96-18-46W. (ENT GM 1/88) H10380/91-- OPR-K228-AHP; LIGHTED PIPELINE CROSSING S",28.528928,-96.313581
-10731965.0368574,3306522.46034628,9111,5438,OBSTRUCTION,K,11319,High,Direct,0,,,"HISTORY UNKNOWN SOURCE--SMALL T-SHAPE PIER SHOWN ON 1967 EDITION OF ì CHART 11319. POSITION SCALED FROM CHART 11319 (1:40,000). ì POSIITON: LAT. 28-27-20N, LONG. 96-24-23W. (ENT GM 1/88) H10395/91-- OPR-K228-AHP; VISUAL SEARCH LOCATED 3 WOODEN P",28.455481,-96.406875
-10731565.8450579,3306382.0435721,9112,5439,OBSTRUCTION,K,11319,High,Direct,0,,,SURVEY REQUIREMENT COMMENTS IF NOT VISIBLE SEARCH 25 METERS ON EACH SIDE OF CHARTED PIER. HISTORY CL116/80--COE; CONSTRUCTION OF T-HEAD PUBLIC PIER EXTENDING 715 ì FT INTO MATAGORDA BAY. PIER 50FT WIDE AND 10 FT ABOVE MLW. ì POSITION SCALED,28.454372,-96.403289
-10731591.2259024,3306213.89988735,9113,5440,OBSTRUCTION,K,11319,High,Unknown,0,,,SURVEY REQUIREMENT COMMENTS SEARCH FOR 50 METERS ON EACH SIDE OF CHARTED RUINS HISTORY UNKNOWN SOURCE--L-SHAPE WHARF (PIER) SHOWN ON 1967 EDITION OF ì CHART 11319(889) CL1938/75--USPS; PIER CHARTED AS RUINS (PARTIALLY SUBMERGED). ì POSITO,28.453044,-96.403517
-10731510.185289,3306106.025687,9114,5441,OBSTRUCTION,K,11319,High,Direct,0,,,SURVEY REQUIREMENT COMMENTS SEARCH FOR 50 METERS ON EITHER SIDE OF CHARTED PIER RUINS HISTORY UNKNOWN SOURCE--PIER SHOWN ON CHART 11319 (889) PRIOR TO 1962. NM37/62--WHARF(PIER) REPORTED DESTROYED AND NOT REBUILT AT ì APPROX. POSITION LAT,28.452192,-96.402789
-10731341.3135684,3305804.56495211,9115,5442,OBSTRUCTION,K,11319,High,Direct,0,,,"SURVEY REQUIREMENT COMMENTS 50 METER SWATH SEARCH ON CENTER LINE OF ROW OF PILES. HISTORY T9284/46-- CLUSTER OF SEVEN PILES SHOWN ON TOPO SHEET. POSITION ì OF NORTHERLY PILE OF THREE PILES IN A ROW SCALED FROM CHART 11319 ì (1:40,000). POSIT",28.449811,-96.401272
-10730626.0856343,3305069.61669028,9116,5445,OBSTRUCTION,K,11319,High,Direct,3,Meters and tenths,,"HISTORY LNM46/81(11/10/81)--8TH CGD; SUBMERGED OBSTRUCTION REPORTED. ì POSITION SCALED FROM CHART 11319(1:40,000). POSITION: LAT. ì 28-26-37N, LONG. 96-23-44W. (ENT GM 1/88) H10412/91-92-- OPR-K228-AHP; CHAIN DRAG HUNG OBSTRUCTION. DIVE ì INVEST",28.444006,-96.394847
-10730758.1105626,3304452.69640554,9117,5446,OBSTRUCTION,K,11319,High,Direct,0,,,"SURVEY REQUIREMENT COMMENTS SEARCH FOR RUINS WITHIN 50 METERS ALONGSHORE. HISTORY UNKNOWN SOURCE--VISIBLE RUINS SHOWN ON CHART 11319(889) PRIOR ì TO 1966 EDITION. POSITION SCALED FROM CHART 11319(1:40,000). ì POSITION: LAT. 28-26-22N, LONG.",28.439133,-96.396033
-10730763.6764063,3300589.64650386,9118,5447,OBSTRUCTION,K,11319,Low,Scaled,0,,,"HISTORY CL1282/78--USPS; SHOALING REPORTED. POSTION SCALED FROM CHART ì 11319 (1:40,000). POSITION: LAT. 28-24-30N, LONG. 96-23-45W. (ENT ì GM 1/88) H10412/91-92-- OPR-K228-AHP; DEPTHS RANGE FROM 2.3 FEET (0.7 ì METERS) TO 6.5 FEET (2.0 METERS).",28.408614,-96.396083
-10582308.3060929,3478109.49829862,9119,7122,OBSTRUCTION,K,11329,High,Direct,11,Feet and tenths,,"HISTORY H10119/83-84--OPR-K272-HFP-83; UNKNOWN OBSTRUCTION WITH A LEAST ì DEPTH OF 11FT MLLW, IN 18 FT, LOCATED IN POS. LAT. 29-48-05.9N, LONG ì 95-03-44.25W. (ENTERED 12/88 MCR) H10619/95--OPR-K204-AHP; ES SEARCH FOUND OBSTN AT 29/48/06.77N 95/",29.801881,-95.062486
-10728753.8025407,3301995.55189312,9120,5453,OBSTRUCTION,K,11319,Low,Scaled,0,,,"HISTORY UNKNOWN SOURCE--SHOALING REPORTED IN 1976. POSIITON SCALED FROM ì CHART 11319 (1:40,000). POSITION: LAT. 28-25-10N, LONG. ì 96-22-40W. (ENT GM 1/88) H10412/91-92/-- OPR-K228-AHP; DEPTHS RANGE FROM 2.3 FEET (.7 ì METERS TO 3.2 FEET (1.0 M",28.419722,-96.378028
-10728599.179753,3302698.8130276,9121,5455,OBSTRUCTION,K,11319,Poor,Scaled,0,,,"SURVEY REQUIREMENT COMMENTS DETERMINE EXTENT AND EXISTENCE OF SHOALING BY SPLITTING NORMAL ì SOUNDING LINES OF DEVELOPMENT HISTORY UNKNOWN SOURCE--SHOALING REPORTED IN 1970. POSITION SCALED FROM ì CHART 11319 (1:40,000). POSITION: LAT. 28-25",28.425278,-96.376639
-10729642.1325116,3308123.49322352,9122,5458,OBSTRUCTION,K,11319,High,Direct,9,Feet and tenths,,SURVEY REQUIREMENT COMMENTS SEARCH WITHIN THE CORPS OF ENGINEERS MAINTAINED CHANNEL IS NOT ì REQUIRED. HISTORY UNKNOWN SOURCE--PLATFORM FIRST APPEARED ON 1964 EDITION OF ì CHART 11316 (1284) CL1592/81--USPS; PLATFORM RUINS REPORTED NOT VI,28.468125,-96.386008
-10726943.3020221,3305990.68244186,9123,5459,OBSTRUCTION,K,11319,High,Direct,4,Meters and tenths,,"HISTORY UNKNOWN SOURCE--PLATFORM SHOWN ON 1966 EDITION OF CHART ì 11319(1284). CL1419/75-USPS; PLATFORM REPORTED IN RUINS. POSITION ì SCALED FROM CHART 11319 (1:40,000). POSITION: LAT. 28-27-04N, ì LONG. 96-21-40W. (ENT GM 1/88) H10412/91-92-",28.451281,-96.361764
-10724932.4262746,3307218.48872463,9124,5460,OBSTRUCTION,K,11319,High,Direct,2,Meters and tenths,,"HISTORY LNM33/82(8/11/82)--8TH CGD; A SUBMERGED OBJECT REPORTED ON ì SOUTH SIDE OF CHANNEL. POSITION SCALED FROM CHART 11319 ì (1:40,000). POSITION: LAT. 28-27-40N, LONG. 96-20-35W. (ENT GM ì 1/88) H10412/91-92-- OPR-K228-AHP; CHAIN DRAG HUNG SN",28.460978,-96.3437
-10726483.4410162,3303853.52743249,9125,5461,OBSTRUCTION,K,11319,High,Direct,2,Meters and tenths,,"HISTORY CL1813/72--USPS; DOLPHIN REPORTED TO CREATE A HAZARD TO ì NAVIGATION. POSITION SCALED FROM CHART 11319(1:40,000). POSITION: ì LAT. 28-26-02N, LONG. 96-21-27W. (ENT GM 1/88) H10412/91-92-- OPR-K228-AHP; CHAIN DRAG HUNG SNAG. DIVERS FOUND",28.4344,-96.357633
-10724579.3207322,3306391.16009862,9126,5464,OBSTRUCTION,K,11319,Low,Scaled,0,,,"SURVEY REQUIREMENT COMMENTS DETERMINE EXTENT AND EXISTENCE OF REPORTED SHOALING BY ì SPLITTING NORMAL SOUNDING LINES OF DEVELOPMENT HISTORY CL1814/72--USPS; REPORTED SHOALING TO 3FT POSITION SCALED FROM ì CHART 11319 (1:40,000). POSITION: LA",28.454444,-96.340528
-10725574.4058592,3304858.95178894,9127,5465,OBSTRUCTION,K,11319,High,Direct,4,Meters and tenths,,SURVEY REQUIREMENT COMMENTS SEARCH WITHIN THE CORPS OF ENGINEERS MAINTAINED CHANNEL IS NOT ì REQUIRED. HISTORY UNKNOWN SOURCE--FIRST SHOWN ON 1965 EDITION OF CHART 11315 ì (1284). CL1419/75--USPS; PLATFORM REPORTED NOT VISIBLE. CHARTED ì,28.442342,-96.349467
-10724014.7080621,3304345.08981492,9128,5470,OBSTRUCTION,K,11319,High,Direct,0,,,SURVEY REQUIREMENT COMMENTS SEARCH RADIUS IS CENTERED ON LISTED POSITION WHICH IS THE ì SCALED POSITION BETWEEN THE TWO DOLPHINS. HISTORY CL1813/72--USPS; DOLPHINS REPOTED IN 6FT OF WATER TO MARK A ì SAFE ANCHORAGE. CHARTED AS TWO PILES ABOU,28.438283,-96.335456
-10719786.3475561,3307285.34597589,9129,5478,OBSTRUCTION,K,11319,High,Direct,0,,,"SURVEY REQUIREMENT COMMENTS IF NOT VISIBLE, A 100 METER SWATH SEARCH IS REQUIRED CENTERED ì ON AXIS OF ROW OF PILES. HISTORY UNKNOWN SOURCE--FOUR PILES IN A ROW FIRST APPEARED ON 1976 ì EDITION OF CHART 11317. POSITION SCALED FROM CHART 1131",28.461506,-96.297472
-10719496.3602432,3308273.67936705,9130,5479,OBSTRUCTION,K,11319,High,Direct,0,,,"HISTORY CL1130/71--USPS; SHOALING REPORTED AT END OF CONCRETE ì BREAKWATER IN 1971. POSITION SCALED FROM CHART 11319 (1:40,000). ì POSITION: LAT. 28-28-10N, LONG. 96-17-40W. (ENT GM 1/88) H10397/91-- OPR-K228-AHP; ECHO SOUNDER INVESTIGATION LD O",28.469311,-96.294867
-10719155.2772221,3307832.24432809,9131,5480,OBSTRUCTION,K,11319,High,Direct,0,,,"HISTORY CL1535/67--USPS; SEVERAL IRON STAKES REPORTED NEAR OLD FERRY ì SLIP (REF:AWOIS NON. 5479). POSITION SCALED FROM CHART 11319 ì (1:40,000). POSITION: LAT. 28-27-55N, LONG. 96-17-30W. (ENT GM ì 1/88) H10397/91-- OPR-K228-AHP; SEARCH NEGATIV",28.465825,-96.291803
-10713076.0071328,3312476.77974701,9132,5484,OBSTRUCTION,K,11319,Low,Scaled,0,,,"HISTORY CL1198/60--COE; A 2-INCH DIAMETER PIPE STANDING UPRIGHT AND ì REPORTED BEARING 165 DEGREES 20 MINUTES 30 SECONDS FOR A DISTANCE ì OF 1,800 FT FROM THE WRECK WANDA (REF: AWOIS NO. 5482) IN 1 FT OF WATER. TOP OF THE PIPE ì IS REPORTED VISIBL",28.502497,-96.237192
-10708245.296928,3321744.07710396,9133,5489,OBSTRUCTION,K,11319,High,Direct,2,Meters and tenths,,"SURVEY REQUIREMENT COMMENTS INVESTIGATE FROM CENTERLINE OF PILES FOR WIDTH OF 100 METERS. ì SEARCH WITHIN THE CORPS OF ENGINEERS MAINTAINED CHANNEL IS NOT ì REQUIRED. HISTORY BP82389/--8/71, COE; THREE SINGLE PILES ABOUT 350 METERS APART ì R",28.575631,-96.193797
-10708434.8740593,3321470.40359255,9134,5490,OBSTRUCTION,K,11319,High,Direct,2,Meters and tenths,,"SURVEY REQUIREMENT COMMENTS SEARCH WITHIN THE CORPS OF ENGINEERS MAINTAINED CHANNEL IS NOT ì REQUIRED. HISTORY BP82389--8/71, COE; PLATFORM (SURVEY TABLE) LOCATED ALONG EAST ì SIDE OF INTRACOASTAL WATERWAY. BP88630--11/73, COE PLATFORM RE",28.573472,-96.1955
-10708003.8448881,3321650.02101787,9135,5496,OBSTRUCTION,K,11319,High,Direct,1,Meters and tenths,,"SURVEY REQUIREMENT COMMENTS INVESTIGATE FROM CENTERLINE OF PILES FOR WIDTH OF 100 METERS HISTORY BP88630--11/73, COE; TWO SINGLE PILES ABOUT 300 METERS APART ì REPORTED ESTABLISHED ON EAST SIDE (600 FT FROM CENTERLINE) OF ì INTRACOASTAL WATE",28.574889,-96.191628
-10722658.7258702,3329424.05700208,9136,5503,OBSTRUCTION,K,11317,High,Direct,0,,,"SURVEY REQUIREMENT COMMENTS IF NOT VISIBLE, A 100 METER SWATH SEARCH IS REQUIRED ON THE ì AXIS OF EACH ROW OF MARKERS. HISTORY CL293/68--TWO SETS OF MARKERS(4) ABOUT 250 METERS APART THAT ì MARK A DREDGED CHANNEL (REF. AWOIS ITEM 05398) REPO",28.6362,-96.323275
-10722774.9434661,3329942.69043723,9137,5504,OBSTRUCTION,K,11317,High,Direct,0,,,"SURVEY REQUIREMENT COMMENTS IF NOT VISIBLE, A 100 METER SWATH SEARCH IS REQUIRED ON AXIS OF ì ROW OF MARKERS. HISTORY UNKNOWN SOURCE--CHARTED MARKERS (THREE IN A ROW) AT A DREDGED ì CHANNEL FIRST SHOWN ON 1968 EDITION OF CHART 11316 (1284)",28.640289,-96.324319
-10731227.5451491,3309556.91179968,9138,5505,OBSTRUCTION,K,11317,Low,Direct,0,,,"HISTORY LNM46/87(11/18/87)--8TH CGD; SHOALING (DEPTH UNKNOWN) REPORTED ì IN APPROX. POSITION LAT. 28-28-45N, LONG 96-24-00W. (ENT GM 3/88) H10395/91-- OPR-K228-AHP; AREA DREDGED. TABULATED DEPTHS ì VERIFIED. EVALUATOR RECOMMENDS CHARTING AS SURV",28.479444,-96.40025
-10754388.4623707,3331596.64224667,9139,5506,OBSTRUCTION,K,11317,Med,Direct,0,,,"HISTORY LNM7/88(2/19/88)--8TH CGD; PILINGS REPORTED AS DEBRIS OF OLD ì DESTROYED LIGHT (LAVACA RIVER APPROACH CHANNEL RANGE B REAR LT) ì AT POSITION LAT 28-39-11N, LONG 96-36-29W. (ENT GM 3/88) H10416/92-- OPR-K228-AHP; BOTTOM DRAG NEGATIVE. EVA",28.653328,-96.608308
-10725908.9210854,3306953.9760091,9140,5507,OBSTRUCTION,K,11319,Low,Scaled,0,,,"HISTORY LNM44/87(11/4/87)--8TH CGD; SHOAL REPORTED (AT MAXIMUM DEPTH OF ì 5 FEET) BETWEEN APPROX. POSITIONS LAT 28-27-33N, LONG. 96-21-00W ì AND LAT 28-27-29N, LONG 96-21-16W. SHOAL CHARTED AT POSITION LAT ì 28-27-31N, LONG 96-21-08W ON CHART 11319",28.458889,-96.352472
-10724733.9435778,3307376.00858027,9141,5508,OBSTRUCTION,K,11319,Low,Direct,0,,,"HISTORY LNM7/87(2/18/87)--8TH CGD; SHOALING REPORTED TO 6 FEET AT ì APPROX. POSITION LAT 28-27-43N, LONG 96-20-30W. (ENT GM 3/88) H10412/91-92-- OPR-K228-AHP; DEPTHS RANGE FROM 4.6 FEET (1.4 ì METERS) TO 18.0 FEET (5.5 METERS). EVALUATOR RECOMME",28.462222,-96.341917
-10721950.621457,3301854.92964545,9142,5805,OBSTRUCTION,K,11319,Low,Direct,0,,,"HISTORY LNM48/84--MAIN STRUCTURE OF A HELICOPTER BEING TOWED REPORTED ì BROKEN OFF AND SUNK IN MATAGORDA SHIP CHANNEL IN APPROX. POS. ì LAT. 28-25-06N, LONG. 96-19-00W.",28.418611,-96.316914
-10810325.9540992,3010173.02883648,9143,5829,OBSTRUCTION,K,11302,Low,Direct,0,,,"HISTORY CL1165/60--COE; THE GAME AND FISH COMMISSION, MARINE ì LABORATORY, ROCKPORT, TX PROPOSES TO PLACE AN ARTIFICAL REEF ì COMPOSED OF CONCRETE RUBBLE OR OLD AUTOMOBILE BODIES IN A SQUARE ì AREA WITH SIDES A MAXIMUM OF 1320FT LOCATED CENTRAL TO",26.089519,-97.110803
-10816201.1758156,3016475.21782867,9144,5833,OBSTRUCTION,K,11301,Poor,Direct,0,,,"HISTORY CL944/79--NOS, 2 INCH DIAMETER STEEL PIPE WAS JETTED INTO ì OCEAN BOTTOM APPROX. 700FT SEAWARD OF THE SHORELINE AT THE ì GULFSIDE FISHING PIER (NOW IN RUINS). (ENTERED, 12/10/87, MCR)",26.140353,-97.163581
-10827179.0627763,3065504.19051973,9145,5836,OBSTRUCTION,K,11304,Low,Direct,0,,,"HISTORY CL1179/62--WILLACY COUNTY NAVIGATION DISTRICT, TX; THREE ì DIAMOND SHAPED WHITE MARKERS ON POLES 20FT IN HEIGHT, SOUTH OF ì PORT MANSFIELD JETTIES AND PLACED TWO, FOUR AND SIX STATUTE MILES ì APART SOUTH OF JETTIES. POS. OF MARKER CHARTED A",26.535067,-97.262197
-10801679.5518249,3259620.48692788,9146,5240,OBSTRUCTION,K,11314,High,Direct,0,,,"HISTORY UNKNOWN SOURCE--ONE PIER VISIBLE POS. CENTERED ON CHARTED POS ì OF PIER. POS SCALED AS LAT. 28-05-03N; LONG. 97-02-02W. (ENTERED ì LQ 1/88) H10320/90-- OPR-K229-AHP; PIER IN RUINS LOCATED IN LAT. ì 28-05-03.87N, LONG. 97-01-59.27W. EVALU",28.084408,-97.033131
-10792799.5938199,3259607.6172666,9147,5241,OBSTRUCTION,K,11314,High,Direct,2,Feet and tenths,,HISTORY BP51025/54--COE; PILING PLACED ON EAST SIDE OF INTRACOASTAL ì WATERWAY IN 1954. POS SCALED IN LAT 38-05-03.5N; LONG 96-57-11W. CL1695/73--USPS; REPORTED PILING NO LONGER VISIBLE (ENTERED LQ ì 12/87) H10321/90-- OPR-K229-AHP; SUBMERGED,28.084306,-96.953361
-10792547.5664372,3259837.133373,9148,5242,OBSTRUCTION,K,11314,Poor,Scaled,0,,,HISTORY CL1406/70--USPS; PILING REPORTED (PA). POS SCALED IN LAT. ì 28-05-09N; LONG. 96-57-03W. (ENTERED LQ 1/88) H10321/90-- OPR-K229-AHP; SEARCHED FOR. NEITHER VERIFIED NOR ì DISPROVED. EVALUATOR RECOMMENDS RETAINING AS CHARTED. (UP. ì 10/27/9,28.086125,-96.951097
-10792604.7846708,3259866.91144557,9149,5244,OBSTRUCTION,K,11314,High,Direct,4,Feet and tenths,,HISTORY BP51025/54--COE; PILING PLACED ON EAST SIDE OF INTERCOASTAL ì WATERWAY IN 1954. POS SCALED IN LAT 28-05-10N; LONG. 96-57-04W. CL1695/73--USPS; REPORTED PILING NO LONGER VISIBLE. (ENTERED LQ ì 12/87) H10321/90-- OPR-K229-AHP; SUBMERGED,28.086361,-96.951611
-10801635.0240278,3259935.30001951,9150,5245,OBSTRUCTION,K,11314,High,Direct,0,,,"HISTORY UNKNOWN SOURCE--ONE PIER VISIBLE POS. CENTERED ON CHARTED POS ì OF THE PIER. POS SCALED AS LAT. 28-05-11N; LONG. 97-01-59W. ì (ENTERED LQ 1/88) H10320/90-- OPR-K229-AHP; L-SHAPED PIER IN RUINS LOCATED IN ì LAT. 28-05-12.85N, LONG. 97-01-",28.086903,-97.032731
-10801566.8964864,3260054.41357552,9151,5246,OBSTRUCTION,K,11314,High,Direct,0,,,"HISTORY UNKNOWN SOURCE--ONE PIER IN RUINS POS. CENTERED ON CHARTED POS ì OF THE PIER. POS SCALED AS LAT. 28-05-15N; LONG. 97-01-59W. ì (ENTERED LQ 1/88) H10320/90-- OPR-K229-AHP; PIER RUINS LOCATED IN LAT. ì 28-05-16.25N, LONG. 97-01-55.63W. EVA",28.087847,-97.032119
-10801648.9389747,3260148.67048525,9152,5248,OBSTRUCTION,K,11314,High,Direct,0,,,"HISTORY UNKNOWN SOURCE--ONE PIER VISIBLE, POS. CENTERED ON CHARTED POS ì OF THE PIER. POS SCALED AS LAT. 28-05-18.5N; LONG. 97-01-58W. ì (ENTERED LQ 1/88) H10320/90-- OPR-K229-AHP; PIER LOCATED IN LAT. 28-05-18.94N, ì LONG. 97-01-58.28W. EVALUAT",28.088594,-97.032856
-10792362.1081307,3260187.66079534,9153,5249,OBSTRUCTION,K,11314,Med,Scaled,0,,,HISTORY BP51025/54--COE; PILING PLACED ON EAST SIDE OF INTRACOASTAL ì WATERWAY IN 1954. POS SCALED IN LAT 28-05-19N; LONG. 96-56-57W. CL1695/73--USPS; REPORTED PILING NO LONGER VISIBLE. (ENTERED LQ ì 12/87) H10321/90-- OPR-K229-AHP; SEARCHED,28.088903,-96.949431
